source_list,title,year,doi,resolve_method,pdf_url,landing_url,status,file_path,note
crossref_latest_topic_aligned,Modelling and optimisation of separately excited DC motor using genetic algorithm and particle swarm optimisation with comparison of PID performance indices,2026,https://doi.org/10.1504/ijpelec.2027.10077589,doi,,https://doi.org/10.1504/ijpelec.2027.10077589,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Untangling the puzzle: how central bank interventions drive currency hyperinflation and hamper SMEs,2024,https://doi.org/10.1504/ijbem.2027.10064406,doi,,http://dx.doi.org/10.1504/ijbem.2027.10064406,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,"Cerebral Hemodynamics in Pediatric Abusive Head Trauma: 3 Severe Cases with Preserved Motor Cortex, Hyperperfusion, and Recovery of Mild Paralysis",2026,https://doi.org/10.2176/jns-nmc.2025-0258,doi,https://www.jstage.jst.go.jp/article/nmccrj/13/0/13_2025-0258/_pdf,https://doi.org/10.2176/jns-nmc.2025-0258,downloaded,/mnt/data/ros/session/artifacts/full_papers_pdf/2026_cerebral-hemodynamics-in-pediatric-abusive-head-trauma-3-severe-cases-with-preserved-motor-cortex-hyperperfusion-and-rec.pdf,ok
crossref_latest_topic_aligned,Design and meshing characteristics analysis of a harmonic drive three-dimensional tooth profile based on addendum modification,2026,https://doi.org/10.1016/j.cjme.2026.100288,doi,,https://doi.org/10.1016/j.cjme.2026.100288,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Tooth profile modification and meshing characteristics for a novel precision movable tooth drive based on logarithmic spiral,2026,https://doi.org/10.1016/j.cjme.2026.100292,doi,,https://doi.org/10.1016/j.cjme.2026.100292,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Can cloud computing adoption drive SME sustainability? Evidence from Nepal,2026,https://doi.org/10.1016/j.sbr.2026.100096,doi,,https://doi.org/10.1016/j.sbr.2026.100096,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Influence of seating position and crash-related factors on passenger injury severity in motor vehicles-involved crashes,2026,https://doi.org/10.1016/j.aftran.2026.100087,doi,,https://doi.org/10.1016/j.aftran.2026.100087,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Latent belief reinforcement learning for online motor imagery classification,2026,https://doi.org/10.1016/j.patcog.2026.113503,doi,,https://doi.org/10.1016/j.patcog.2026.113503,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Biological motion perception in social and non‑social contexts: Differential links between fine motor skills and autistic traits,2026,https://doi.org/10.1016/j.rin.2026.100023,doi,,https://doi.org/10.1016/j.rin.2026.100023,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,RecHCA: Hierarchical Context Awareness for one-step sensorless freehand 3D ultrasound reconstruction,2026,https://doi.org/10.1016/j.patcog.2026.113718,doi,,https://doi.org/10.1016/j.patcog.2026.113718,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,"Buffering rescue and microbial functional redundancy drive the synergy in ternary co-digestion of food waste, fallen leaves, and sewage sludge",2026,https://doi.org/10.1016/j.biombioe.2026.109429,doi,,https://doi.org/10.1016/j.biombioe.2026.109429,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Delivery of CDNF in collagen hydrogels modulates N-glycosylation while improving motor function in a rodent model of Parkinson's disease,2026,https://doi.org/10.1016/j.biomaterials.2026.124165,doi,,https://doi.org/10.1016/j.biomaterials.2026.124165,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Utilizing the Herrmann finite elements for assessing the deformation of viscoelastic solid rocket motor propellant grains,2026,https://doi.org/10.1016/j.ast.2026.112296,doi,,https://doi.org/10.1016/j.ast.2026.112296,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Elevational and anthropogenic gradients drive divergent assembly mechanisms of free-living and particle-attached bacterioplankton in Chinese lakes,2026,https://doi.org/10.1016/j.watbs.2025.100541,doi,,https://doi.org/10.1016/j.watbs.2025.100541,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Electromagnetic and Thermal Design of Partially HTS Linear Motor: Analysis of Thrust Ripple Harmonics and Thermal Optimization,2026,https://doi.org/10.1109/tasc.2026.3663729,doi,,https://doi.org/10.1109/tasc.2026.3663729,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Bacterial community composition and network complexity drive microbial and plant-derived carbon accumulation with long-term manure application,2026,https://doi.org/10.1016/j.still.2026.107220,doi,,https://doi.org/10.1016/j.still.2026.107220,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Will you trust and drive like your automated vehicle? Effects of human–vehicle driving style matching on subjective experience and subsequent manual driving,2026,https://doi.org/10.1016/j.tbs.2026.101298,doi,,https://doi.org/10.1016/j.tbs.2026.101298,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Joint state and parameter estimation for Anaerobic Digestion using PSO - tuned EKF based on the modified AMOCO model,2026,https://doi.org/10.1016/j.biombioe.2026.109365,doi,,https://doi.org/10.1016/j.biombioe.2026.109365,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Configuration innovation and unified/accurate dynamics modelling methodology for spatial multi-drive mode parallel mechanism,2026,https://doi.org/10.1016/j.apm.2026.116939,doi,,https://doi.org/10.1016/j.apm.2026.116939,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Study on dynamic of chemical components of Rhizoma Alismatis and Evodia rutaecarpa in their compatibility,2011,https://doi.org/10.4268/cjcmm20110212,doi,,https://doi.org/10.4268/cjcmm20110212,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Hospital admissions via the emergency department: implications for planning and patient flow.,2008,https://doi.org/10.12927/hcq.2013.19492,doi,,https://pubmed.ncbi.nlm.nih.gov/18326375,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Review. Japan’s search for a foreign policy path between China and the US,2024,https://doi.org/10.52056/9788833138282/23,doi,https://www.asiamaior.org/files/AsiaMaior2020-Reviews-Yamamoto.pdf,http://dx.doi.org/10.52056/9788833138282/23,downloaded,/mnt/data/ros/session/artifacts/full_papers_pdf/2024_review-japan-s-search-for-a-foreign-policy-path-between-china-and-the-us.pdf,ok
crossref_latest_topic_aligned,Analysis of building energy efficiency optimization design effectiveness based on multi-objective optimization algorithm,2025,https://doi.org/10.24425/ace.2025.155084,doi,http://journals.pan.pl/Content/136450/PDF-MASTER/03_2k.pdf,https://doi.org/10.24425/ace.2025.155084,downloaded,/mnt/data/ros/session/artifacts/full_papers_pdf/2025_analysis-of-building-energy-efficiency-optimization-design-effectiveness-based-on-multi-objective-optimization-algorithm.pdf,ok
crossref_latest_topic_aligned,Navigating retirement financial planning literature: a PRISMA complaint systematic approach,2025,https://doi.org/10.1504/ijef.2028.10068878,doi,,https://doi.org/10.1504/ijef.2028.10068878,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,A Primal Dual Active Set with Continuation Algorithm for ℓ0-penalized High-dimensional Accelerated Failure Time Model,2026,https://doi.org/10.5705/ss.202025.0283,doi,https://doi.org/10.5705/ss.202025.0283,https://doi.org/10.5705/ss.202025.0283,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Management accounting of TQM practices on organisations performance: a moderating role of strategic planning,2026,https://doi.org/10.1504/ijbpm.2028.10076095,doi,,https://doi.org/10.1504/ijbpm.2028.10076095,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Bi-optimal Quantile-based Test Planning for Accelerated Degradation Test Based on Wiener Process,2026,https://doi.org/10.5705/ss.202025.0285,doi,https://doi.org/10.5705/ss.202025.0285,https://doi.org/10.5705/ss.202025.0285,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,A Hybrid PSO - SVM Algorithm for Enhanced Nodule Classification in CT Scans: Advancing Lung Cancer Diagnosis,2026,https://doi.org/10.1504/ijims.2028.10076884,doi,,https://doi.org/10.1504/ijims.2028.10076884,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Tests on Dynamic Ranking,2025,https://doi.org/10.5705/ss.202024.0153,doi,https://doi.org/10.5705/ss.202024.0153,https://doi.org/10.5705/ss.202024.0153,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Deep Learning and Feature Optimisation Algorithm for Course Recommendation Systems,2025,https://doi.org/10.1504/ijsse.2027.10068838,doi,,https://doi.org/10.1504/ijsse.2027.10068838,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Technology-Based Start-Ups Mapping: a Bibliometric Study and Prospective Research Path,2025,https://doi.org/10.1504/ijte.2027.10075188,doi,,https://doi.org/10.1504/ijte.2027.10075188,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Phishing detection based on Harris Hawks optimisation algorithm and web-based ontology,2026,https://doi.org/10.1504/ijesdf.2027.10077337,doi,,https://doi.org/10.1504/ijesdf.2027.10077337,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Optimising the location of EV public charging stations in electrical distribution system using Giza Pyramid construction algorithm,2026,https://doi.org/10.1504/ijmmno.2027.10077957,doi,,https://doi.org/10.1504/ijmmno.2027.10077957,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,A Locally Adaptive Algorithm for Multiple Testing with Network Structure,2024,https://doi.org/10.5705/ss.202024.0002,doi,https://doi.org/10.5705/ss.202024.0002,https://doi.org/10.5705/ss.202024.0002,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Optimising Accuracy Rate of Genomic Image Representation of Human Corona Virus Sequences for COVID-19 Detection using Modified Quantum-Based Marine Predators Algorithm,2025,https://doi.org/10.1504/ijids.2027.10070075,doi,,https://doi.org/10.1504/ijids.2027.10070075,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,A Hybrid SSA-BBO Algorithm for the Optimisation of Multi-Layer Perceptron Training,2026,https://doi.org/10.1504/ijiei.2027.10076900,doi,,https://doi.org/10.1504/ijiei.2027.10076900,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Cross-Platform Music Recommendation Method and Innovation Path Based on the Internet of Things and Blockchain,2026,https://doi.org/10.1504/ijart.2027.10076014,doi,,https://doi.org/10.1504/ijart.2027.10076014,downloaded,/mnt/data/ros/session/artifacts/full_papers_pdf/2026_cross-platform-music-recommendation-method-and-innovation-path-based-on-the-internet-of-things-and-blockchain.pdf,ok:https://www.inderscience.com/www/leaflet.php?filename=IJART_leaflet.pdf
crossref_latest_topic_aligned,Big Data Clustering Analysis Based on Improved K-means Algorithm,2026,https://doi.org/10.1504/ijwet.2027.10076842,doi,,https://doi.org/10.1504/ijwet.2027.10076842,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Are the mosquito and vector control programs economic effective?,2018,https://doi.org/10.15556/ijsim.04.03.002,doi,,http://doi.org/10.15556/ijsim.04.03.002,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Theory of Planned Behaviour: the Intention-Behaviour Relationship and the Perceived Behavioural Control (PBC) Relationship with Intention and Behaviour,2015,https://doi.org/10.15556/ijsim.02.03.004,doi,,https://doi.org/10.15556/ijsim.02.03.004,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Learner profiles and the process of Learning in the Higher Educational Context,2015,https://doi.org/10.15556/ijiim.02.01.003,doi,,http://doi.org/10.15556/ijiim.02.01.003,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,WEB-BASED COLLABORATIVE LEARNING AND KNOWLEDGE SHARING IN INFORMAL BUSINESS NETWORKS,2014,https://doi.org/10.15556/ijiim.01.02.002,doi,,http://doi.org/10.15556/ijiim.01.02.002,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Comparison of Locus of Control Behaviour Scores in Normal and Individuals with stuttering – A new way to Approach Stuttering Disorder for Speech – Language Pathologists,2016,https://doi.org/10.21276/ijchmr.2016.2.2.07,doi,https://doi.org/10.21276/ijchmr.2016.2.2.07,http://doi.org/10.21276/ijchmr.2016.2.2.07,downloaded,/mnt/data/ros/session/artifacts/full_papers_pdf/2016_comparison-of-locus-of-control-behaviour-scores-in-normal-and-individuals-with-stuttering-a-new-way-to-approach-stutteri.pdf,ok:https://assets.teepublic.com/assets/pdfs/designing-for-dtg-061ba741bd403ab1a5d84d0ed3ce584bae150e47068f0a275f72e64e8b577189.pdf
crossref_latest_topic_aligned,Availability and Utilization of Tools and Equipment for Teaching and Learning Garment Making Trade in the Senior Secondary Schools in Edo State,2016,https://doi.org/10.20431/2349-0381.0303002,doi,https://doi.org/10.20431/2349-0381.0303002,http://doi.org/10.20431/2349-0381.0303002,downloaded,/mnt/data/ros/session/artifacts/full_papers_pdf/2016_availability-and-utilization-of-tools-and-equipment-for-teaching-and-learning-garment-making-trade-in-the-senior-seconda.pdf,ok
crossref_latest_topic_aligned,We Cannot Cede Control of Weapons to Artificial Intelligence,2024,https://doi.org/10.1038/scientificamerican072077-axs4kzsdvehyqhomb7gkv,doi,,https://doi.org/10.1038/scientificamerican072077-axs4kzsdvehyqhomb7gkv,downloaded,/mnt/data/ros/session/artifacts/full_papers_pdf/2024_we-cannot-cede-control-of-weapons-to-artificial-intelligence.pdf,ok:https://armscontrolcenter.org/wp-content/uploads/2023/11/Autonomous-Weapons-Fact-Sheet.pdf
crossref_latest_topic_aligned,Machine Learning Application for SAIs,2026,https://doi.org/10.56251/watu4873,doi,,https://doi.org/10.56251/watu4873,downloaded,/mnt/data/ros/session/artifacts/full_papers_pdf/2026_machine-learning-application-for-sais.pdf,ok:https://intosaijournal.org/wp-content/uploads/issue/INTOSAI-Journal-Science-and-Technology-Q2-2023-Issue-compressed.pdf
crossref_latest_topic_aligned,Integration of Biomechanics and Digital Technology: Using Kinovea for Motion Analysis and Learning for Beginner Athletes,2025,https://doi.org/10.58524/jcss.v4i2.890,doi,,https://doi.org/10.58524/jcss.v4i2.890,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Generative adaptive resilience: LLM-MILP modeling and strategy generation for port vessel scheduling,2026,https://doi.org/10.1016/j.ssci.2026.107233,doi,,https://doi.org/10.1016/j.ssci.2026.107233,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Sparsity Learning via Structured Functional Factor Augmentation,2026,https://doi.org/10.5705/ss.202025.0205,doi,https://doi.org/10.5705/ss.202025.0205,https://doi.org/10.5705/ss.202025.0205,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Cyber Defense Digital Twins: A Federated Learning and Zero-Trust AI Architecture for Autonomous Threat Prediction and Response,2026,https://doi.org/10.32628/cseit251116279,doi,https://ijsrcseit.com/index.php/home/article/download/CSEIT251116279/CSEIT251116279,https://doi.org/10.32628/cseit251116279,downloaded,/mnt/data/ros/session/artifacts/full_papers_pdf/2026_cyber-defense-digital-twins-a-federated-learning-and-zero-trust-ai-architecture-for-autonomous-threat-prediction-and-res.pdf,ok
crossref_latest_topic_aligned,The Nexus of Leadership and Learning: Exploring Female Principals' Influence on the Teaching-Learning Process in Secondary Schools,2026,https://doi.org/10.55737/qjss.vii-i.26473,doi,https://qjss.com.pk/index.php/qjss/article/download/473/526,https://doi.org/10.55737/qjss.vii-i.26473,downloaded,/mnt/data/ros/session/artifacts/full_papers_pdf/2026_the-nexus-of-leadership-and-learning-exploring-female-principals-influence-on-the-teaching-learning-process-in-secondary.pdf,ok
crossref_latest_topic_aligned,Transforming Education through Technology: The Case of COVID 19 Digital Learning in Nagaland,2026,https://doi.org/10.71126/nijre.v2i1.16,doi,,https://doi.org/10.71126/nijre.v2i1.16,downloaded,/mnt/data/ros/session/artifacts/full_papers_pdf/2026_transforming-education-through-technology-the-case-of-covid-19-digital-learning-in-nagaland.pdf,ok:https://nijre.com/index.php/nijre/libraryFiles/downloadPublic/3
crossref_latest_topic_aligned,Enhancing IoT Ecosystems with Adaptive Wireless Sensor Networks: Challenges and Solutions,2025,https://doi.org/10.1504/ijcis.2028.10073768,doi,,https://doi.org/10.1504/ijcis.2028.10073768,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Left Ventricle Extraction Using a DENSENET-U-Net Integrated Deep Learning Approach,2026,https://doi.org/10.1504/ijims.2028.10076630,doi,,https://doi.org/10.1504/ijims.2028.10076630,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,COVID-19 and FinTech market efficiency: a test of adaptive market hypothesis,2025,https://doi.org/10.1504/ijef.2028.10072000,doi,,https://doi.org/10.1504/ijef.2028.10072000,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Communication-Efficient Estimation of Regularized Smoothed Support Tensor Machine,2025,https://doi.org/10.5705/ss.202025.0109,doi,https://doi.org/10.5705/ss.202025.0109,https://doi.org/10.5705/ss.202025.0109,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Distributed Algorithms for High-Dimensional Statistical Inference and Structure Learning with Heterogeneous Data,2025,https://doi.org/10.5705/ss.202025.0087,doi,https://doi.org/10.5705/ss.202025.0087,https://doi.org/10.5705/ss.202025.0087,failed,,exhausted_or_nonpdf
crossref_latest_topic_aligned,Zero-Day Intrusion Detection System: Training on Small Datasets with Advanced Data Augmentation and Ensemble Learning,2025,https://doi.org/10.1504/ijims.2028.10075219,doi,,https://doi.org/10.1504/ijims.2028.10075219,failed,,exhausted_or_nonpdf
